Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-09-05,Crypto Daily,Eigenlayer Season 2 Stakedrop Announced,Negative,0.2577,5 stars,https://cryptodaily.co.uk/2024/09/eigenlayer-season-2-stakedrop-announced
2024-09-05,Crypto Daily,io.net and Reinforces Strategic Partnership with Nesa to Accelerate AI Development,Negative,0.3849,4 stars,https://cryptodaily.co.uk/2024/09/ionet-and-reinforces-strategic-partnership-with-nesa-to-accelerate-ai-development
2024-09-05,Crypto Daily,Milady Memecoin rebrands with new logo and motto,Negative,0.2825,4 stars,https://cryptodaily.co.uk/2024/09/milady-memecoin-rebrands-with-new-logo-and-motto
2024-09-05,Crypto Daily,Prolific Game Studio Announces the Launch of $PRO Coin on The Open Network,Negative,0.4842,5 stars,https://cryptodaily.co.uk/2024/09/prolific-game-studio-announces-the-launch-of-pro-coin-on-the-open-network
2024-09-05,Crypto Daily,Agora-Backed AUSD Stablecoin is Live on Sui,Negative,0.2617,4 stars,https://cryptodaily.co.uk/2024/09/agora-backed-ausd-stablecoin-is-live-on-sui
2024-09-05,Crypto Daily,"Solana Trader with 70% Accuracy Says Dogecoin (DOGE) Killer is Set for 10,000% Rally",Negative,0.2921,4 stars,https://cryptodaily.co.uk/2024/09/solana-trader-with-70-accuracy-says-dogecoin-doge-killer-is-set-for-10000-rally
2024-09-05,Crypto Daily,"Memecoins $PEPE, $WIF, and $FLOKI still ready to surge when bull market returns",Negative,0.3009,4 stars,https://cryptodaily.co.uk/2024/09/memecoins-pepe-wif-and-floki-still-ready-to-surge-when-bull-market-returns
2024-09-05,Crypto Daily,Magic Launchpad Rolls Out New Features to Enhance its Popular IDO Platform,Negative,0.4519,4 stars,https://cryptodaily.co.uk/2024/09/magic-launchpad-rolls-out-new-features-to-enhance-its-popular-ido-platform
2024-09-05,Crypto Daily,4 Best Cryptocurrency Platforms For 2024,Negative,0.4141,5 stars,https://cryptodaily.co.uk/2024/09/4-best-cryptocurrency-platforms-for-2024
2024-09-05,Crypto Daily,Polkadot to Unveil Interactive Blockchain Solutions at Token 2049 Event,Negative,0.4028,4 stars,https://cryptodaily.co.uk/2024/09/polkadot-to-unveil-interactive-blockchain-solutions-at-token-2049-event
2024-09-05,Crypto Daily,Bitcoin ($BTC) subdued as ETFs see fifth straight day of outflows,Negative,0.438,2 stars,https://cryptodaily.co.uk/2024/09/bitcoin-btc-subdued-as-etfs-see-fifth-straight-day-of-outflows
2024-09-05,Crypto Daily,COTI and PriveX Partner to Accelerate Privacy-Focused Perps Trading,Negative,0.4245,4 stars,https://cryptodaily.co.uk/2024/09/coti-and-privex-partner-to-accelerate-privacy-focused-perps-trading
2024-09-05,Crypto Daily,"Crypto Price Analysis 9-5 BTC, ETH, SOL, DOGE, WIF, SEI, AKT",Negative,0.3935,2 stars,https://cryptodaily.co.uk/2024/09/crypto-price-analysis-9-5-btc-eth-sol-doge-wif-sei-akt
2024-09-05,Crypto Daily,LBank Labs Invests in Kintsu Seed Round Led by Castle Island Ventures to Revolutionize Liquid Staking on Monad,Negative,0.2782,4 stars,https://cryptodaily.co.uk/2024/09/lbank-labs-invests-in-kintsu-seed-round-led-by-castle-island-ventures-to-revolutionize-liquid-staking-on-monad
2024-09-04,Crypto Daily,Analyst Views on BTC’s Price Destiny and the Future of Solana Memecoins – Focus on the Market Trends,Negative,0.3119,4 stars,https://cryptodaily.co.uk/2024/09/analyst-views-on-btcs-price-destiny-and-the-future-of-solana-memecoins-focus-on-the-market-trends
2024-09-04,Crypto Daily,Top 5 Altcoins to Make Profits During Market Fluctuations,Negative,0.3934,2 stars,https://cryptodaily.co.uk/2024/09/top-5-altcoins-to-make-profits-during-market-fluctuations
2024-09-04,Crypto Daily,"Whales Invest Millions In BTC, New Crypto ICO Pepe Unchained As Prices Dip",Negative,0.4978,1 stars,https://cryptodaily.co.uk/2024/09/whales-invest-millions-in-btc-new-crypto-ico-pepe-unchained-as-prices-dip
2024-09-04,Crypto Daily,BC.GAME Unveils Brand Upgrade to Enhance Its iGaming Platform,Negative,0.3929,4 stars,https://cryptodaily.co.uk/2024/09/bcgame-unveils-brand-upgrade-to-enhance-its-igaming-platform
2024-09-04,Crypto Daily,Floki Announces Partnership with OG Esports for Valhalla Metaverse Game,Negative,0.4182,4 stars,https://cryptodaily.co.uk/2024/09/floki-announces-partnership-with-og-esports-for-valhalla-metaverse-game
2024-09-04,Crypto Daily,"UEEx Reports Rapid Global Growth, Achieves Key Milestones in Cryptocurrency Exchange Market",Negative,0.2305,4 stars,https://cryptodaily.co.uk/2024/09/ueex-reports-rapid-global-growth-achieves-key-milestones-in-cryptocurrency-exchange-market
2024-09-04,Crypto Daily,Polkadot Price Analysis: DOT Struggling To Stay Above $4,Negative,0.3659,2 stars,https://cryptodaily.co.uk/2024/09/polkadot-price-analysis-dot-struggling-to-stay-above-4
2024-09-04,Crypto Daily,Truflation Launches Hedge Index With Arbitrum Grant to Monitor RWAs,Negative,0.3626,4 stars,https://cryptodaily.co.uk/2024/09/truflation-launches-hedge-index-with-arbitrum-grant-to-monitor-rwas
2024-09-04,Crypto Daily,"Gleipnir, Inc. Launches Tokenization Strategy to Improve Investment Accessibility",Negative,0.3508,4 stars,https://cryptodaily.co.uk/2024/09/gleipnir-inc-launches-tokenization-strategy-to-improve-investment-accessibility
2024-09-04,Crypto Daily,Bitcoin (BTC) and Ethereum (ETH) see subtle price jumps amid speculations of interest rate cuts by the US Federal Reserve.,Negative,0.2606,2 stars,https://cryptodaily.co.uk/2024/09/bitcoin-btc-and-ethereum-eth-see-subtle-price-jumps-amid-speculations-of-interest-rate-cuts-by-the-us-federal-reserve
2024-09-04,Crypto Daily,Solana and Bitcoin Prices Plunge in Market Chaos - Investors Eye Raboo ICO for Potential 100x Jackpot!,Negative,0.3086,4 stars,https://cryptodaily.co.uk/2024/09/solana-and-bitcoin-prices-plunge-in-market-chaos-investors-eye-raboo-ico-for-potential-100x-jackpot
2024-09-04,Crypto Daily,Chromia's Roadmap Reveal Sets the Stage for TOKEN2049 in Singapore,Negative,0.3304,4 stars,https://cryptodaily.co.uk/2024/09/chromias-roadmap-reveal-sets-the-stage-for-token2049-in-singapore
2024-09-04,Crypto Daily,"Husky Inu ($HINU) Will Soon Reach $400,000",Negative,0.3097,4 stars,https://cryptodaily.co.uk/2024/09/husky-inu-hinu-will-soon-reach-400000
2024-09-04,Crypto Daily,Bitoro to launch Perpetual Futures ‘ZK Chain’ to Enhance Liquidity,Negative,0.2661,4 stars,https://cryptodaily.co.uk/2024/09/bitoro-to-launch-perpetual-futures-zk-chain-to-enhance-liquidity
2024-09-04,Crypto Daily,"North Korea Targets DeFi, BTC ETFs; FBI Issues PSA",Negative,0.4601,1 stars,https://cryptodaily.co.uk/2024/09/north-korea-targets-defi-btc-etfs-fbi-issues-psa
2024-09-04,Crypto Daily,Solana (SOL) and Render (RENDER) hold strong while crypto crashes,Negative,0.3487,2 stars,https://cryptodaily.co.uk/2024/09/solana-sol-and-render-render-hold-strong-while-crypto-crashes
2024-09-04,Crypto Daily,"Crypto Price Analysis 9-4 BTC, ETH, SOL, FTM, TAO, TIA",Negative,0.4346,1 stars,https://cryptodaily.co.uk/2024/09/crypto-price-analysis-9-4-btc-eth-sol-ftm-tao-tia
2024-09-04,Crypto Daily,Bitcoin (BTC) dips again - another buying opportunity?,Negative,0.4862,1 stars,https://cryptodaily.co.uk/2024/09/bitcoin-btc-dips-again-another-buying-opportunity
2024-09-04,Crypto Daily,TON P2E Game BANANA Crosses 8M Users in Four Weeks,Negative,0.29,4 stars,https://cryptodaily.co.uk/2024/09/ton-p2e-game-banana-crosses-8m-users-in-four-weeks
2024-09-04,Crypto Daily,"5 Best Altcoins To Buy In September - XRP, Notcoin, New Meme Coins",Negative,0.2776,4 stars,https://cryptodaily.co.uk/2024/09/5-best-altcoins-to-buy-in-september-xrp-notcoin-new-meme-coins
2024-09-04,Crypto Daily,Staking Good or Bad?,Negative,0.363,4 stars,https://cryptodaily.co.uk/2024/09/staking-good-or-bad
2024-09-04,Crypto Daily,POPG to Expand Community-Driven Web3 Ecosystem,Negative,0.4545,4 stars,https://cryptodaily.co.uk/2024/09/popg-to-expand-community-driven-web3-ecosystem
2024-09-03,Crypto Daily,Best Bitcoin & Crypto Casinos USA (2024),Positive,0.6663,5 stars,https://cryptodaily.co.uk/2024/09/best-bitcoin-crypto-casinos-usa-2024
2024-09-02,Crypto Daily,Executive of a Top 20 Crypto Company Invests Heavily in New Ethereum Meme Coin Taking on Shiba Inu and PEPE—Does He Know Something You Don't?,Negative,0.302,4 stars,https://cryptodaily.co.uk/2024/09/executive-of-a-top-20-crypto-company-invests-heavily-in-new-ethereum-meme-coin-taking-on-shiba-inu-and-pepe-does-he-know-something-you-dont
2024-09-03,Crypto Daily,The Perfect Investment Doesn’t Exi-...,Negative,0.3961,4 stars,https://cryptodaily.co.uk/2024/09/the-perfect-investment-doesnt-exi
2024-09-03,Crypto Daily,Navigating the Risks of Algorithmic Trading: How UpBots.com and SuperBots Finance Are Pioneering Next-Generation Solutions,Negative,0.3978,2 stars,https://cryptodaily.co.uk/2024/09/navigating-the-risks-of-algorithmic-trading-how-upbotscom-and-superbots-finance-are-pioneering-next-generation-solutions
2024-09-03,Crypto Daily,Husky Inu ($HINU): 2024’s Must Buy Presale,Negative,0.3152,5 stars,https://cryptodaily.co.uk/2024/09/husky-inu-hinu-2024s-must-buy-presale
2024-09-03,Crypto Daily,Is Staking Like Dividends? Understanding Crypto Staking with CryptoBox,Negative,0.3012,4 stars,https://cryptodaily.co.uk/2024/09/is-staking-like-dividends-understanding-crypto-staking-with-cryptobox
2024-09-03,Crypto Daily,Best Crypto Casino Canada - Our List of Top 10 Bitcoin Casinos,Negative,0.4285,5 stars,https://cryptodaily.co.uk/2024/09/best-crypto-casino-canada
2024-09-03,Crypto Daily,Qtum Launches Innovative MetaMask Snap for Seamless Blockchain Integration,Negative,0.3697,4 stars,https://cryptodaily.co.uk/2024/09/qtum-launches-innovative-metamask-snap-for-seamless-blockchain-integration
2024-09-02,Crypto Daily,"Crypto Trader Who Predicted Bitcoin's $74,000 ATH Forecasts Strong Market Bounce This Fall, Shares Best Altcoins to Buy Now",Negative,0.2866,2 stars,https://cryptodaily.co.uk/2024/09/crypto-trader-who-predicted-bitcoins-74000-ath-forecasts-strong-market-bounce-this-fall-shares-best-altcoins-to-buy-now
2024-09-03,Crypto Daily,Maximize Your Gains in the Next Bull Run by Stocking Up on These Top 5 Altcoins,Negative,0.3401,4 stars,https://cryptodaily.co.uk/2024/09/maximize-your-gains-in-the-next-bull-run-by-stocking-up-on-these-top-5-altcoins
2024-09-03,Crypto Daily,"Forgd is Reinventing Web3 Advisory with Free Tools for Tokenomics Design, Liquidity Monitoring, and Token Cap Table Management",Negative,0.3051,4 stars,https://cryptodaily.co.uk/2024/09/forgd-is-reinventing-web3-advisory-with-free-tools-for-tokenomics-design-liquidity-monitoring-and-token-cap-table-management
2024-09-03,Crypto Daily,Crypto Payments with the Pre-Registration of Bybit Card are Coming to Brazil,Negative,0.2333,1 stars,https://cryptodaily.co.uk/2024/09/crypto-payments-with-the-pre-registration-of-bybit-card-are-coming-to-brazil
2024-09-03,Crypto Daily,DSCVR Hits 1 Million Monthly Unique Visitors as Canvas Takes Web3 Social to New Heights,Negative,0.2969,4 stars,https://cryptodaily.co.uk/2024/09/dscvr-hits-1-million-monthly-unique-visitors-as-canvas-takes-web3-social-to-new-heights
2024-09-03,Crypto Daily,Japan’s Metaplanet Strengthens Bitcoin Strategy with SBI VC Trade Partnership,Negative,0.2344,4 stars,https://cryptodaily.co.uk/2024/09/japans-metaplanet-strengthens-bitcoin-strategy-with-sbi-vc-trade-partnership
2024-09-02,Crypto Daily,"Early Shiba Inu (SHIB) Investor Dumps 2,600,000,000 SHIB for Viral 'Bull-Themed' Meme Coin, Details",Negative,0.3114,2 stars,https://cryptodaily.co.uk/2024/09/early-shiba-inu-shib-investor-dumps-2600000000-shib-for-viral-bull-themed-meme-coin-details
2024-09-03,Crypto Daily,"Crypto Price Analysis 9-3 BTC, ETH, SOL, DOGE, DOT, UNI, ADA",Negative,0.3755,2 stars,https://cryptodaily.co.uk/2024/09/crypto-price-analysis-9-3-btc-eth-sol-doge-dot-uni-ada
2024-09-03,Crypto Daily,Bybit Powered by SATOS Launches Trading Competition with Exclusive Rewards for Dutch Traders,Negative,0.3135,4 stars,https://cryptodaily.co.uk/2024/09/bybit-powered-by-satos-launches-trading-competition-with-exclusive-rewards-for-dutch-traders
2024-09-03,Crypto Daily,Is this a good time to build an altcoin portfolio?,Negative,0.4036,2 stars,https://cryptodaily.co.uk/2024/09/is-this-a-good-time-to-build-an-altcoin-portfolio
2024-09-03,Crypto Daily,Qatar Launches Framework to Regulate Digital Assets and Boost Financial Sector,Negative,0.3353,4 stars,https://cryptodaily.co.uk/2024/09/qatar-launches-framework-to-regulate-digital-assets-and-boost-financial-sector
2024-09-03,Crypto Daily,Bitcoin (BTC) in September - big month ahead,Negative,0.4478,1 stars,https://cryptodaily.co.uk/2024/09/bitcoin-btc-in-september-big-month-ahead
2024-09-02,Crypto Daily,Best 3 Crypto AI Tokens to Buy in 2024 as the FET Price Eyes Another 100x Run,Negative,0.2488,4 stars,https://cryptodaily.co.uk/2024/09/best-3-crypto-ai-tokens-to-buy-in-2024-as-the-fet-price-eyes-another-100x-run
2024-09-02,Crypto Daily,Experts Foresee Huge Gains for These Memecoins in September - Key Indicators Reveal...,Negative,0.2508,2 stars,https://cryptodaily.co.uk/2024/09/experts-foresee-huge-gains-for-these-memecoins-in-september-key-indicators-reveal
2024-09-02,Crypto Daily,Staking is a Security: What You Need to Know,Negative,0.2679,2 stars,https://cryptodaily.co.uk/2024/09/staking-is-a-security-what-you-need-to-know
2024-09-02,Crypto Daily,New Meme Coin Listing - Base Dawgz (DAWGZ) DEX Launch On September 4th,Negative,0.3238,2 stars,https://cryptodaily.co.uk/2024/09/new-meme-coin-listing-base-dawgz-dawgz-dex-launch-on-september-4th
2024-09-02,Crypto Daily,These 5 Altcoins Are Catching Investor Interest — Here's Why,Negative,0.3201,4 stars,https://cryptodaily.co.uk/2024/09/these-5-altcoins-are-catching-investor-interest-heres-why
2024-08-30,Crypto Daily,"Expert Predicts 3900% Post-Launch Climb for MoonTaurus (MNTR) Meme Coin as Presale Zooms Past $400,000 Ahead of Schedule",Negative,0.3988,4 stars,https://cryptodaily.co.uk/2024/09/expert-predicts-3900-post-launch-climb-for-moontaurus-mntr-meme-coin-as-presale-zooms-past-400000-ahead-of-schedule
2024-09-02,Crypto Daily,Spending Crypto Anywhere: Bybit Powered by SATOS Brings Crypto Convenience to the Netherlands with Launch of Bybit Card,Negative,0.3094,4 stars,https://cryptodaily.co.uk/2024/09/spending-crypto-anywhere-bybit-powered-by-satos-brings-crypto-convenience-to-the-netherlands-with-launch-of-bybit-card
2024-09-02,Crypto Daily,Nectar AI Raises $3.9M to Build Uncensored Immersive AI Companions,Negative,0.3125,4 stars,https://cryptodaily.co.uk/2024/09/nectar-ai-raises-39m-to-build-uncensored-immersive-ai-companions
2024-09-02,Crypto Daily,ABD Systems Announces the Launch of ABDS Token to Simplify Crypto Adoption,Negative,0.3392,4 stars,https://cryptodaily.co.uk/2024/09/abd-systems-announces-the-launch-of-abds-token-to-simplify-crypto-adoption
2024-09-02,Crypto Daily,Presale Crypto Success: Artemis Coin Raises 500k and Secures 7 Listings,Negative,0.3701,4 stars,https://cryptodaily.co.uk/2024/09/presale-crypto-success-artemis-coin-raises-500k-and-secures-7-listings
2024-09-02,Crypto Daily,$20 Million $ROAM Airdrop and The Roam Miners Function Introduction,Negative,0.2779,4 stars,https://cryptodaily.co.uk/2024/09/20-million-roam-airdrop-and-the-roam-miners-function-introduction
2024-09-02,Crypto Daily,GIGACAT: The Rising Meme Coin Set to Make Its Debut on MEXC Global,Negative,0.3914,4 stars,https://cryptodaily.co.uk/2024/09/gigacat-the-rising-meme-coin-set-to-make-its-debut-on-mexc-global
2024-09-02,Crypto Daily,"Shiba Inu Fees on Shibarium Rises, Tron Partners With Ledger Live As New Presale Project Builds Steam",Negative,0.3195,2 stars,https://cryptodaily.co.uk/2024/09/shiba-inu-fees-on-shibarium-rises-tron-partners-with-ledger-live-as-new-presale-project-builds-steam
2024-09-02,Crypto Daily,6 Best New Token Presales to Invest In Early For 2025 Crypto Bull Run,Negative,0.3407,4 stars,https://cryptodaily.co.uk/2024/09/6-best-new-token-presales-to-invest-in-early-for-2025-crypto-bull-run
2024-08-30,Crypto Daily,Expert Analyst Reveals 3 Cryptocurrencies to Buy While They're Still Under $1,Negative,0.3548,4 stars,https://cryptodaily.co.uk/2024/09/expert-analyst-reveals-3-cryptocurrencies-to-buy-while-theyre-still-under-1
2024-09-02,Crypto Daily,"Crypto Price Analysis 9-2 BTC, ETH, SOL, DOT, TON, ATOM, WIF",Negative,0.3961,2 stars,https://cryptodaily.co.uk/2024/09/crypto-price-analysis-9-2-btc-eth-sol-dot-ton-atom-wif
2024-09-02,Crypto Daily,So you are going to sell your Bitcoin (BTC) - for what?,Negative,0.3434,1 stars,https://cryptodaily.co.uk/2024/09/so-you-are-going-to-sell-your-bitcoin-btc-for-what
2024-09-02,Crypto Daily,Bitcoin (BTC) bearish weekly close - how low will it go?,Negative,0.3575,2 stars,https://cryptodaily.co.uk/2024/09/bitcoin-btc-bearish-weekly-close-how-low-will-it-go
2024-09-02,Crypto Daily,Explore the Potential of Husky Inu ($HINU),Negative,0.2483,2 stars,https://cryptodaily.co.uk/2024/09/explore-the-potential-of-husky-inu-hinu
2024-09-02,Crypto Daily,XinFin XDC Network and Foundership Inaugurate XDC 0xCamp Accelerator Program to Propel Global Web3 Startups,Negative,0.3187,4 stars,https://cryptodaily.co.uk/2024/09/xinfin-xdc-network-and-foundership-inaugurate-xdc-0xcamp-accelerator-program-to-propel-global-web3-startups
2024-08-30,Crypto Daily,"Ripple (XRP) Likely to Reclaim $0.60 as Lawyer Sees Fading Odds for an SEC Appeal, Dogecoin (DOGE) Competitor Gears Up for 20x Move by Year-End",Negative,0.2919,2 stars,https://cryptodaily.co.uk/2024/09/ripple-xrp-likely-to-reclaim-060-as-lawyer-sees-fading-odds-for-an-sec-appeal-dogecoin-doge-competitor-gears-up-for-20x-move-by-year-end
